time,x,y,z,yaw,pitch,roll
2.96,-3.90064,1.34856,0,3.13585,-0,0
2.98,-4.25827,1.35095,0,3.13595,-0,0
3,-4.61589,1.35333,0,3.13605,-0,0
3.02,-4.97351,1.35571,0,3.13614,-0,0
3.04,-5.33114,1.35809,0,3.13624,-0,0
3.06,-5.68877,1.35967,0,3.13652,-0,0
3.08,-6.0464,1.36086,0,3.1369,-0,0
3.1,-6.40403,1.36205,-1.46025e-08,3.13727,-2.25087e-14,-1.09838e-08
3.12,-6.76166,1.36324,0,3.13765,-0,0
3.14,-7.11929,1.36444,-1.46025e-08,3.13802,-2.25087e-14,-1.09838e-08
3.16,-7.47692,1.36563,0,3.13839,-0,0
3.18,-7.83455,1.36682,7.30124e-09,3.13877,-1.31364e-08,5.49187e-09
